400646732	2014-07-18T10:57:20.953-06:00	10071	BARRETT CORPORATION* BILL	1099 18TH ST STE 2300	DENVER	CO	80202	970	876-1959	Jake Janicek	2014-07-18T10:57:20.953-06:00	sghan@billbarrettcorp.com	400646732	WELL PAD	GARFIELD	Y	NON-CROP LAND	partly cloudy 85	Remote telemetry monitoring indicated a pressure drop on one of the flowlines.  All wells on the pad were immediately shut-in and excavation activities were initiated to expose the flowlines for visual inspection.  A small hole was identified on the suspected flowline near the separator and is expected to be the cause of the pressure drop.  As the assessment of the soils progressed, historical soil impacts were encountered in the dumpline trench at the separators.  Excavation and assessment activities are ongoing to remediate the soil impacts and ensure integrity of all flowlines and dumplines associated with this location.  All potentially impacted soil is being stockpiled in a lined secondary containment on location.  BBC will continue to update the COGCC via supplemental reporting as the investigation continues and laboratory results become available.	2014-07-17T00:00:00-06:00	39.506541	-107.640772	
400646714	2014-07-18T07:41:50.28-06:00	100322	NOBLE ENERGY INC	1625 BROADWAY STE 2200	DENVER	CO	80202	720	5872026	Jacob  Evans	2014-07-18T07:41:50.28-06:00	jevans@nobleenergyinc.com	400646714	WELL PAD	WELD	Y	NON-CROP LAND	Cloudy, 70's	While transfering recycled water to a frac tank, a Noble Energy Inc. contractor noticed the recycled water was overflowing from a valve.  The contractor was able to turn off hose and initiate clean up.  A third party environmental consultant was contacted by Noble to perform a site assessment on the location.	2014-07-17T00:00:00-06:00	40.463682	-104.356102	Recycled Water
400646509	2014-07-17T16:38:20.5-06:00	46290	K P KAUFFMAN COMPANY INC	1675 BROADWAY, STE 2800	DENVER	CO	80202	303	825-4822	Susana Lara-Mesa	2014-07-17T16:38:20.5-06:00	slaramesa@kpk.com	400646509	FLOWLINE	WELD	N	CROP LAND	Rain on and off	A flowline leak was reported by the farmer on 07-16-2014 at 6 pm. All 3 wells producing at the time were shut-in immediately. The leak occured in between 2 irrigation ditches, so 4 sets of booms were placed on the ditch and the culvert connecting to the irrigation line was blocked. No signs of contamination were found in the water. The farmer shut-in the ditch too. All flow lines connected to the facility were drained with a vac truck. A volume of 0.25 bbl is estimated to have been released. Pressure readings at the wellheads and tank battery indicate that the leak came from the Carl A Miller B #4 (123-07681). Contaminated soil at the leak location was removed. Further testing will be performed.	2014-07-16T00:00:00-06:00	40.077567	-104.911117	
400646339	2014-07-17T14:56:00.627-06:00	100185	ENCANA OIL & GAS (USA) INC	370 17TH ST  STE 1700	DENVER	CO	80202-5632	970	285-2739	Brett  Middleton	2014-07-17T14:56:00.627-06:00	Brett.middleton@encana.com	400646339	TANK BATTERY	GARFIELD	N	NON-CROP LAND	Clear	Tank failure  caused fluid spilled into lined secondary containment. The tank was emptied when identified by lease operator, the free fluids were recovered from secondary containment.	2014-07-17T00:00:00-06:00	39.508533	-107.763139	
400645284	2014-07-16T08:04:55.923-06:00	69175	PDC ENERGY INC	1775 SHERMAN STREET - STE 3000	DENVER	CO	80203	970	506-9272	Troy Swain	2014-07-16T08:04:55.923-06:00	troy.swain@pdce.com	400645284	TANK BATTERY	WELD	N	NON-CROP LAND	Clear	The spill was discovered at approximately 0930 on 7/15/204.  An oil production tank was overfilled and an estimated 7 BBL was lost inside containment and less than  BBL sprayed outside containment.  Approximately 5 BBL recovered via vacuum truck from the secondary containment area.  Impacted soils are being excavated and production tanks will be moved to allow access for clean-up.	2014-07-15T00:00:00-06:00	40.444770	-104.415667	
400645220	2014-07-15T18:16:03.377-06:00	10244	BLACK DIAMOND MINERALS LLC	1301 MCKINNEY ST STE 2100	HOUSTON	TX	77010	713	490-8968	Mary C Griggs	2014-07-15T18:16:03.377-06:00	asayre@memorialrd.com	400645220	WELL PAD	GARFIELD	N	NON-CROP LAND	Sunny, 50 degrees F.	The location is Well Pad 25A. One well is currently producing - TPR #1 API 05-045-16947-00. Fluid was being transferred from a production tank  to a temporary tank, using a hose and transfer pump.  The operation was being manned by a contract worker. The contract employee neglected to turn off the transfer pump whern the temporary tank was full. The fluid was spilled from the top of the temporary tank onto the ground on the well pad. Upon discovery, the contract worker shut off the pump and quickly made a containment berm around the spilt fluid using a trac hoe that was at the well pad.  No fluids left the location. The operator is investigating why the contract employee didn't turn off the transfer pump when the temporary tank was full.  Impacted soil will be segregated. The operator is investigating the possibility of landfarming the impacted material.	2014-07-13T00:00:00-06:00	39.404769	-107.832810	Up to 5 bbls condensate, up to 40 bbls produced water
400645070	2014-07-15T15:06:44.377-06:00	100322	NOBLE ENERGY INC	1625 BROADWAY STE 2200	DENVER	CO	80202	720	5872026	Jacob Evans	2014-07-15T15:06:44.377-06:00	jevans@nobleenergyinc.com	400645070	TANK BATTERY	WELD	Y	CROP LAND	80 Sunny	Subsequent to water vault removal activities it was noted that there was a leak that formed at the base.  All production equipment was shut in and a third party environmental consultant was called to assess the location.  Source removal will consist of excavation of impacted soil and lab confirmation sampling.  The oil and gas wells that are associated with the release are the HSR Kirkham 12-31A, and HSR Tudor 11-31A.	2014-07-15T00:00:00-06:00	40.266170	-104.710797	
400645012	2014-07-15T14:49:45.047-06:00	100322	NOBLE ENERGY INC	1625 BROADWAY STE 2200	DENVER	CO	80202	720	5872026	Jacob Evans	2014-07-15T14:49:45.047-06:00	jevans@nobleenergyinc.com	400645012	TANK BATTERY	WELD	Y	CROP LAND	80 Sunny	A leak was detected at the base of the produced water vault associated with oil and gas wells Moser 15-27, 16-27,during removal activities.  A third party environmental consultant was contacted to conduct a site assessment of the spill location.  Excavation of impacted soils will be scheduled and lab confirmation soil samples will be collected to ensure all impacted soil is removed from the location.	2014-07-15T00:00:00-06:00	40.189350	-104.641108	
400644979	2014-07-15T14:35:58.53-06:00	96850	WPX ENERGY ROCKY MOUNTAIN LLC	1001 17TH STREET - SUITE #1200	DENVER	CO	80202	970	6832295	Karolina Blaney	2014-07-15T14:35:58.53-06:00	karolina.blaney@wpxenergy.com	400644979	WELL PAD	GARFIELD	N	NON-CROP LAND	hot, dry, sunny	A small hole developed near the bottom of the produced water tank due to corrosion. Produced water leaked out of the tank and into the dirt SPCC containment. The total volume of this release will be determined when the investigation and excavation activates are completed.	2014-07-15T00:00:00-06:00	39.473316	-107.899926	
400644942	2014-07-15T13:28:15.093-06:00	100322	NOBLE ENERGY INC	1625 BROADWAY STE 2200	DENVER	CO	80202	720	5872026	Jacob Evans	2014-07-15T13:28:15.093-06:00	jevans@nobleenergyinc.com	400644942	FLOWLINE	ADAMS	Y	CROP LAND	Sunny, 80's	During soil removal activities around the well head and flow line, impacted soil was discovered directly beneath the flowline.  A third party environmental consultant was contacted by Noble to conduct site assessment activities.  Excavation of impacted soil is scheduled and lab confirmation soil samples will be collected.	2014-07-15T00:00:00-06:00	39.973583	-104.670830	
400644410	2014-07-15T11:09:44.937-06:00	74165	RENEGADE OIL & GAS COMPANY LLC	6155 S MAIN STREET #210	AURORA	CO	80016	303	680-4725	Edward Ingve	2014-07-15T11:09:44.937-06:00	ed@renegadeoilandgas.com	400644410	FLOWLINE	ADAMS	Y	OTHER	Dry	Found flowline leak at the elbow on the bottom of the riser at the well. The fitting was corroded. Spill was found by pumper on the morning of July 14, 2014 during his routine schedule. Pumper confirms no leaks from the previous day. Well was shut down and valves were closed. Produced fluid from the well had run from the well pad area and down the lease road 200-300 feet. No fluid was recoverable. Saterated soil was scrapped off and removed. Flowline was repaired and well was returned to production.	2014-07-14T00:00:00-06:00	39.852960	-104.279970	
400644143	2014-07-15T07:32:32.703-06:00	47120	KERR MCGEE OIL & GAS ONSHORE LP	P O BOX 173779	DENVER	CO	80217-3779	720	929-6368	Mike Dinkel	2014-07-15T07:32:32.703-06:00	Mike.Dinkel@anadarko.com	400644143	WELL	WELD	N	NON-CROP LAND	Warm, mostly clear	On July 13, 2014, while moving drilling mud storage tanks into position at the Howard 30C-29HZ drill site, a side hatch on one of the tanks was damaged, releasing approximately 43.75 bbls of water-based drilling mud into the lined containment.  Clean up operations involving vacuum trucks and power washers were conducted; all 43.75 bbl were recovered.  No drilling mud left the lined containment, and the release did not threaten to enter a water of the state.	2014-07-13T00:00:00-06:00	40.008551	-104.922354	
400643820	2014-07-12T20:56:29.327-06:00	96850	WPX ENERGY ROCKY MOUNTAIN LLC	1001 17TH STREET - SUITE #1200	DENVER	CO	80202	970	6832295	Karolina Blaney	2014-07-12T20:56:29.327-06:00	karolina.blaney@wpxenergy.com	400643820	TANK BATTERY	GARFIELD	N	NON-CROP LAND	hot, dry, partially cloudy	A small hole developed near the bottom of the produced water tank due to corrosion. 18 bbls of produced water leaked out of the tank and into the impervious-plastic-lined SPCC containment. The entire release was contained within containment. No fluids escaped the containment. 100 % of the volume released was recovered by a vac truck. This release did not impact or threaten to impact a Public Water System.	2014-07-12T00:00:00-06:00	39.470103	-108.013447	
400639576	2014-07-11T15:35:37.673-06:00	8960	BONANZA CREEK ENERGY OPERATING COMPANY LLC	410 17TH STREET  SUITE #1400	DENVER	CO	80202	720	2256653	Brian Dodek	2014-07-11T15:35:37.673-06:00	bdodek@bonanzacrk.com	400639576	TANK BATTERY	WELD	Y	NON-CROP LAND	75 degrees, partly cloudy	A drain valve on a production tank was left open, resulting in a 150bbl oil release into lined, steel, secondary containment. Crews have transfered the oil back to the production tank and removed the impacted gravel from the containment.  The site is back in production.	2014-07-02T00:00:00-06:00	40.436433	-104.278752	
400643333	2014-07-11T15:29:24.407-06:00	47120	KERR MCGEE OIL & GAS ONSHORE LP	P O BOX 173779	DENVER	CO	80217-3779	970	336 3500	Phil Hamlin	2014-07-11T15:29:24.407-06:00	phil.hamlin@anadarko.com	400643333	TANK BATTERY	WELD	Y	CROP LAND	Mid 80's, Sunny	A historical release was discovered during the replacement of two produced water sumps at the Ruby O 15-15 production facility. Excavation of impacted material commenced on July 10, 2014, and approximately 30 cubic yards of impacted material was removed and transported to the Front Range Regional Landfill in Erie, Colorado for disposal. Groundwater was encountered in the excavation area at approximately 7 feet below ground surface (bgs). A groundwater sample (GW01) was collected and submitted to eAnalytics Laboratory in Loveland, Colorado for analysis of benzene, toluene, ethylbenzene, total xylenes (BTEX). Analytical results received on July 11, 2014 indicate BTEX concentrations are in exceedance of the applicable COGCC Table 910-1 standards, causing this historic release to be reportable.	2014-07-08T00:00:00-06:00	40.307469	-104.875404	
400642200	2014-07-11T12:30:54.61-06:00	47120	KERR MCGEE OIL & GAS ONSHORE LP	P O BOX 173779	DENVER	CO	80217-3779	970	336-3500	Phil Hamlin	2014-07-11T12:30:54.61-06:00	Phil.Hamlin@anadarko.com	400642200	FLOWLINE	WELD	Y	NON-CROP LAND	90's, Sunny	A release was discovered during routine pressure testing of the Bailey 37-15 flow line. The flow line was immediately shut in, flushed, and capped following discovery. Excavation of impacted material commenced on July 7, 2014, and approximately 90 cubic yards of impacted material was removed and transported to the Buffalo Ridge Landfill in Keenesburg, Colorado for disposal. Groundwater was encountered in the excavation area at approximately 5 feet below ground surface (bgs). A groundwater sample (GW01) was collected and submitted to eAnalytics Laboratory in Loveland, Colorado for analysis of benzene, toluene, ethylbenzene, total xylenes (BTEX). Analytical results received on July 9, 2014 indicate BTEX concentrations are in exceedance of the applicable COGCC Table 910-1 standards, causing this release to be reportable.	2014-07-09T00:00:00-06:00	40.220066	-104.756731	
400642787	2014-07-10T14:53:23.61-06:00	69175	PDC ENERGY INC	1775 SHERMAN STREET - STE 3000	DENVER	CO	80203	303	831-3971	Brandon Bruns	2014-07-10T14:53:23.61-06:00	brandon.bruns@pdce.com	400642787	TANK BATTERY	WELD	N	CROP LAND	sunny, 40s	A historic release was discovered on April 8, 2014 during the abandonment of buried production lines at the Bernhardt 13-6 (API # 05-123-13203, Facility # 323563) tank battery. The well was previously plugged and the production facility was decommissioned.Excavation activities were conducted between April 8, 2014 and April 11, 2014, and approximately 500 cubic yards of impacted material was removed and disposed of at the Waste Management Landfill in Ault, Colorado under PDC manifests. Groundwater was encountered during excavation activities at approximately 5 feet below ground surface (bgs). Approximately 1,872 barrels of groundwater were removed using a vacuum truck and disposed of at a licensed disposal facility. A topographic map of the site is included as Figure 1.	2014-04-08T00:00:00-06:00	40.336870	-104.824620	
400642326	2014-07-10T07:58:57.953-06:00	100185	ENCANA OIL & GAS (USA) INC	370 17TH ST  STE 1700	DENVER	CO	80202-5632	720	402-9543	Tarah Garza	2014-07-10T07:58:57.953-06:00	tarah.garza@encana.com	400642326	WELL	WELD	Y	NON-CROP LAND	Clear	While flowing back, a gasket failure on iron connection on the inlet to the manifold created a release/spill. It was immediately closed in and recovered via vacuum truck.	2014-07-04T00:00:00-06:00	40.114900	-104.746660	
400642233	2014-07-09T16:10:17.327-06:00	10071	BARRETT CORPORATION* BILL	1099 18TH ST STE 2300	DENVER	CO	80202	303	2939100	Dustin Watt	2014-07-09T16:10:17.327-06:00	rfrishmuth@billbarrettcorp.com	400642233	TANK BATTERY	WELD	Y	NON-CROP LAND	Clear, Sunny, 80 degrees	At approximately 3:15 on 7/8/14, a lease operator was on location gauging tanks.  He shut in production to one tank without diverting oil into another production tank.  Oil backed up in the separator and eventually filled the vapor recovery tower on location, a pressure relief valve popped at 120 psi and a mist of oil was released from the top of the tower.   Between 1 and 2 bbls of oil sprayed across location and onto some vegetation west of the pad.  Operator immediately opened valve to tank allowing oil to flow from separator to production to tank stopping release.  Lease operator contacted crews to begin clean up by removing contaminated soil and disposing in Waste Management Ault, Colorado landfill.  Soil samples will be collected to verify compliance with COGCC Table 910 after clean up is completed.	2014-07-08T00:00:00-06:00	40.479255	-104.278916	
400641825	2014-07-09T09:27:09.423-06:00	100322	NOBLE ENERGY INC	1625 BROADWAY STE 2200	DENVER	CO	80202	720	5872026	Jacob Evans	2014-07-09T09:27:09.423-06:00	jevans@nobleenergyinc.com	400641825	WELL	WELD	Y	CROP LAND	80 Sunny	Impacted soil was discovered around the well head at the Lower Latham 3-1G location.  The oil and gas well was shut in and blown down.  A third party consultant was contacted to assess the site.  Excavation of impacted soil will be initiated and soil lab confirmation samples will be collected to determine the verticle and horizontal extent of soil impacts.  Groundwater will be assessed post excavation.	2014-07-09T00:00:00-06:00	40.348986	-104.652463	
400640277	2014-07-07T13:05:21.017-06:00	79905	SMITH OIL PROPERTIES INC	PO BOX 219	BYERS	CO	80103	303	825-7405	Brad  Smith	2014-07-07T13:05:21.017-06:00	smithoilprop@aol.com	400640277	WELL	WELD	N	NON-CROP LAND	unknown	Historical realease most likely caused by a faulty concrete coffin	2014-06-25T00:00:00-06:00	40.357890	-104.505140	
400640090	2014-07-07T10:34:06.077-06:00	10112	FOUNDATION ENERGY MANAGEMENT LLC	16000 DALLAS PARKWAY #875	DALLAS	TX	75248-6607	918	526-5592	Rachel Eisterhold	2014-07-07T10:34:06.077-06:00	regulatory@foundationenergy.com	400640090	FLOWLINE	WELD	Y	NON-CROP LAND	hot, dry	Flowline leak was discovered, well was shut-in while leak was dug up and repaired.	2014-07-01T00:00:00-06:00	40.634780	-104.109167	
400639676	2014-07-07T06:30:10.657-06:00	16700	CHEVRON PRODUCTION COMPANY	100 CHEVRON RD	RANGELY	CO	81648	970	675-3814	Ross Alire	2014-07-07T06:30:10.657-06:00	vali@chevron.com	400639676	WELL	RIO BLANCO	N	NON-CROP LAND	85 F	well was shut off immediatel pin hole leak repaired.All fluids were contained with the Well Berm and cleaned up.	2014-07-03T00:00:00-06:00	40.108566	-108.831646	
400639613	2014-07-03T23:47:59.97-06:00	8960	BONANZA CREEK ENERGY OPERATING COMPANY LLC	410 17TH STREET  SUITE #1400	DENVER	CO	80202	720	225-6653	Brian  Dodek	2014-07-03T23:47:59.97-06:00	bdodek@bonanzacrk.com	400639613	PIPELINE	JACKSON	Y	NON-CROP LAND	60 degrees/clear	A corroded pipe line from a manifold header failed resulting in the release of approximately 0.5 bbl of oil and 6 bbls of produced water outside containment.  A vacuum truck was used to remove the free liquids and the pipe line section was excavated and replaced with new polyline.	2014-07-02T00:00:00-06:00	40.780010	-106.232670	
400639549	2014-07-03T16:05:34.453-06:00	47120	KERR MCGEE OIL & GAS ONSHORE LP	P O BOX 173779	DENVER	CO	80217-3779	970	336-3500	Phil Hamlin	2014-07-03T16:05:34.453-06:00	phil.hamlin@anadarko.com	400639549	TANK BATTERY	WELD	Y	CROP LAND	Sunny, Hot	A dump line release was discovered during the plugging and abandoning of the Hart A GU #1 production facility. Following the discovery, excavation activities were conducted betweeen July 2 - July 3, 2014 and approximately 40 cubic yards of impacted material was removed and transported to the Front Range Regional Landfill in Erie, Colorado for disposal. Groundwater was encountered in the excavation area at approximately 7.5 feet below ground surface (bgs). On July 2, 2014, a groundwater sample (GW01) was collected and submitted to eAnalytics Laboratory in Loveland, Colorado for analysis of benzene, toluene, ethylbenzene, total xylenes (BTEX). Analytical results received on July 3, 2014 indicate constituent concentrations are in exceedance of the applicable COGCC Table 910-1 standards, causing this release to be reportable.	2014-07-03T00:00:00-06:00	40.113422	-104.873321	
400639548	2014-07-03T15:35:24.377-06:00	4680	DCP MIDSTREAM LP	370 17TH STREET - SUITE 2500	DENVER	CO	80202	970	3786390	Ryan  Nicholson	2014-07-03T15:35:24.377-06:00	rnicholson@dcpmidstream.com	400639548	GAS GATHERING SYSTEM	WELD	Y	OTHER	Sunny temps in the mid 80s	On 6/24/14 DCP persnonnel was notified of a potential line leak located near CR 15 and CR 56. Excavation activities confirmed that there was a minor leak associated with a DCP owned and operated pipeline. Remedation activities were completed and soil samples were submitted to determine if all impacted material was removed. DCP is currently awaiting analytical results. Upon receiving the results DCP will evaluate the data and respond appropirately.	2014-06-24T00:00:00-06:00	40.392992	-104.926300	
400639535	2014-07-03T15:14:47.093-06:00	4680	DCP MIDSTREAM LP	370 17TH STREET - SUITE 2500	DENVER	CO	80202	970	3786390	Ryan  Nicholson	2014-07-03T15:14:47.093-06:00	rnicholson@dcpmidstream.com	400639535	GAS GATHERING SYSTEM	WELD	Y	NON-CROP LAND	Sunny temp in the mid 80s	On 6/25/14 a DCP field operator discovered condensate pooling on the soil surface above a DCP owned and operatated pipeline. Remedation activities were completed on 7/2/14. Impacted soils were removed based on field screening activities. Soil results were submitted to determine if impacted materail was removed. Upon receiving the lab results from the sampling event DCP will evaluate data and followup appropriately.	2014-06-25T00:00:00-06:00	40.124957	-104.338475	
400639217	2014-07-03T11:12:11.157-06:00	8960	BONANZA CREEK ENERGY OPERATING COMPANY LLC	410 17TH STREET  SUITE #1400	DENVER	CO	80202	720	2256653	Bronwen Halse	2014-07-03T11:12:11.157-06:00	bdodek@bonanzacrk.com	400639217	TANK BATTERY	WELD	Y	NON-CROP LAND	75 degrees, parley cloudy.	A seperator dumbline failed resulting in a release of oil, aproximatly 5 BBLs. The well was shut in, the liguids were removed by a vac truck and impacted soil is currently being excivated.	2014-07-02T00:00:00-06:00	40.372030	-104.437750	
400639067	2014-07-03T06:41:23.28-06:00	69175	PDC ENERGY INC	1775 SHERMAN STREET - STE 3000	DENVER	CO	80203	303	831-3971	Brandon Bruns	2014-07-03T06:41:23.28-06:00	brandon.bruns@pdce.com	400639067	TANK BATTERY	WELD	N	CROP LAND	sunny, 70 degrees	On June 13, 2014, a historic dump line release was discovered during routine maintenance activities at the Johnson Oly 1 (Facility# 322945) tank battery. Well Johnson Oly 1 (API# 05-123-12299) produces to this location. The facility was immediately shut in and excavation of impacted soil commenced below the dump line location. Approximately 540 cubic yards of impacted material were removed and disposed of at the Waste Management Landfill in Ault, Colorado under PDC waste manifests. Groundwater was not encountered during excavation activities. A topographic map of the site is included as Figure 1.	2014-06-16T00:00:00-06:00	40.451074	-104.686782	
400638884	2014-07-02T17:26:25.127-06:00	46290	K P KAUFFMAN COMPANY INC	1675 BROADWAY, STE 2800	DENVER	CO	80202	303	825-4822	Susana Lara-Mesa	2014-07-02T17:26:25.127-06:00	slaramesa@kpk.com	400638884	FLOWLINE	WELD	Y	CROP LAND	Overcast	Kerr McGee recently installed new flowlines above KPK's flowlines. After backfilling and recent heavy rains, the soil settled causing the line to break. KPK is currently working with Kerr McGee to case and replace the broken line. The area of the spill is approximately 100' x 25'. Special line locate equipment is being used to prevent damage to high line pressure lines installed by KMG	2014-07-01T00:00:00-06:00	40.100257	-104.879391	
400638756	2014-07-02T17:23:40.39-06:00	46290	K P KAUFFMAN COMPANY INC	1675 BROADWAY, STE 2800	DENVER	CO	80202	303	825-4822	Susana Lara-Mesa	2014-07-02T17:23:40.39-06:00	slaramesa@kpk.com	400638756	FLOWLINE	WELD	Y	CROP LAND	Overcast	A flowline leaked during the night of June 30th, 2014 and reached an irrigation ditch. The well was shut-in at the moment, so the fluid that spilled was residual fluid in the line. The irrigation ditch connects to the Lower Boulder Ditch, but the release was fully contained with booms before it could have reached the Lower Boulder Dicth. An earthern berm was also built upstream of the culvert connecting the irrigation ditch and the Lower Boulder Ditch. The culvert was pulled out and cleaned. All water and oil in the irrigation ditch was pumped off location and disposed of at a certified facility. The soil in the ditch is being hauled off the location and will be tested before is backfilled. The leak area is 10' x 10' is being reclaimed at the moment.	2014-07-01T00:00:00-06:00	40.107654	-105.001315	
400638785	2014-07-02T15:46:31.173-06:00	96850	WPX ENERGY ROCKY MOUNTAIN LLC	1001 17TH STREET - SUITE #1200	DENVER	CO	80202	970	6832295	Karolina Blaney	2014-07-02T15:46:31.173-06:00	karolina.blaney@wpxenergy.com	400638785	WELL PAD	GARFIELD	N	NON-CROP LAND	warm, dry, sunny	A contractor was moving water to the RU 23-5 well pad for fracing operations. The contractor forgot to open a valve on the water transfer line causing the above ground section of the line to rupture. The spill was contained inside an earthen berm, on location. None of the fluids left the location. Of the 30 bbls spilled, 20 bbls were recovered with a vacuum truck.	2014-07-02T00:00:00-06:00	39.474373	-107.800015	
400638757	2014-07-02T15:35:27.233-06:00	96850	WPX ENERGY ROCKY MOUNTAIN LLC	1001 17TH STREET - SUITE #1200	DENVER	CO	80202	970	6832295	Karolina Blaney	2014-07-02T15:35:27.233-06:00	karolina.blaney@wpxenergy.com	400638757	PIPELINE	GARFIELD	Y	NON-CROP LAND	warm, dry, sunny	The release was caused by corrosion of a buried produced water transfer pipeline. Discovery of the release occurred because produced water from the pipeline migrated to the surface. No fluids were recovered; the entire release had soaked into soil within the lease road right-of-way.	2014-07-02T00:00:00-06:00	39.532912	-107.898581	
400634998	2014-07-02T12:01:31.593-06:00	10380	BENCHMARK ENERGY LLC	PO BOX 8747	PRATT	KS	67124	620	672-1114	Monica Hamilton	2014-07-02T12:01:31.593-06:00	jerry@benchmarkenergy.us	400634998	TANK BATTERY	LOGAN	Y	NON-CROP LAND	Wet	Injection pump failed allowing CO & PR to run over.  It was absorbed on lease road.  Put in an emergency kill switch to prevent from recurring.	2014-06-04T00:00:00-06:00	40.687797	-103.356668	
400638296	2014-07-02T11:28:46.687-06:00	4680	DCP MIDSTREAM LP	370 17TH STREET - SUITE 2500	DENVER	CO	80202	970	3786390	Ryan  Nicholson	2014-07-02T11:28:46.687-06:00	rnicholson@dcpmidstream.com	400638296	GAS GATHERING SYSTEM	WELD	Y	NON-CROP LAND	Sunny and clear; temps mid 80s	On 7/1/14 a DCP field operator discovered pooling condensate located in the bottom of a tin culvert encapsulating a valve. The  suspect line was shut in and excavation activities commenced. Excavation activities concluded that there was an minor leak located on the line. Repair acitivities were completed on 7/1/14 and the line was placed back into service. Remedation activites are currently underway. Additional information will be provided the 10 day follow up report.	2014-07-01T00:00:00-06:00	40.095564	-104.886296	
400638002	2014-07-02T09:53:56.047-06:00	10447	URSA OPERATING COMPANY LLC	602 SAWYER STREET #710	HOUSTON	TX	77007	970	6259922	Kris Rowe	2014-07-02T09:53:56.047-06:00	rbeil@ursaresources.com	400638002	WELL PAD	GARFIELD	Y	NON-CROP LAND	Sunny, light  breeze, hot (~90)	During the transferring of oil from tank 01 to tank 02, the transfer hose connected to the truck separated at the cam-lock fitting due to a faulty banding and released oil (Condensate) onto the pad surface. Pumping immediately stopped and the hose was taken out of commission. An earthen berm was placed around the released oil on the pad until remediation activities can be schedule. All impacted soils will be excavated and placed within a line bermed containment cell to be profiled for disposal.	2014-07-01T00:00:00-06:00	39.544601	-107.717315	2.78 bbls of oil
400637501	2014-07-01T15:09:26.877-06:00	47120	KERR MCGEE OIL & GAS ONSHORE LP	P O BOX 173779	DENVER	CO	80217-3779	970	336-3500	Phil Hamlin	2014-07-01T15:09:26.877-06:00	phil.hamlin@anadarko.com	400637501	TANK BATTERY	WELD	N	NON-CROP LAND	Sunny, Hot	On June 28, 2014, a release occurred at the Grenemyer 13N-3HZ production facility when two produced water tanks were overfilled by a third party. Approximately 34 barrels of produced water and 1 barrel of oil were released into secondary containment. The facility was immediately shut in and approximately 30 barrels of the released volume were recovered using a vacuum truck and transported to a licensed water injection facility. Impacted soil will be excavated and transported to the Front Range Regional Landfill in Erie, Colorado for disposal. The excavation area will be subsequently backfilled and re-contoured to match pre-existing conditions.	2014-06-28T00:00:00-06:00	40.013407	-104.882062	
400635661	2014-07-01T07:20:55.157-06:00	66571	OXY USA WTP LP	760 HORIZON DR #101	GRAND JUNCTION	CO	81506	970	2633648	Justin Booth	2014-07-01T07:20:55.157-06:00	justin_booth@oxy.com	400635661	WATER GATHERING SYSTEM/LINE	GARFIELD	Y	NON-CROP LAND	Clear, Hot	"At 7:30am, on 6/28/14, a produced water release was discovered at Oxy's Central Water Handling Facility. The release was discovered within an unlined valve can as produced water spilled from a corrosion related failure of a 6"" water gathering line. The line was isolated to prevent further spillage. The free liquid was removed from the valve can via vac truck. The remaining impacted soil is being excavated and segregated for disposal. The release was limited to the boundaries of the facilities and no waters were impacted."	2014-06-28T00:00:00-06:00	39.489500	-108.247558	
400636815	2014-06-30T14:32:11.157-06:00	10112	FOUNDATION ENERGY MANAGEMENT LLC	16000 DALLAS PARKWAY #875	DALLAS	TX	75248-6607	918	526-5592	Rachel Eisterhold	2014-06-30T14:32:11.157-06:00	regulatory@foundationenergy.com	400636815	TANK BATTERY	WELD	Y	NON-CROP LAND	Dry	Faulting fitting and leak occured inside South Treater Building (40.64039,-103.86286). Wells/pumps shut down and repairs were made. Sampling will be necessary to determine the extent of release.	2014-05-08T00:00:00-06:00	40.640390	-103.862860	
400636790	2014-06-30T14:26:26.61-06:00	10112	FOUNDATION ENERGY MANAGEMENT LLC	16000 DALLAS PARKWAY #875	DALLAS	TX	75248-6607	918	526-5592	Rachel Eisterhold	2014-06-30T14:26:26.61-06:00	regulatory@foundationenergy.com	400636790	TANK BATTERY	WELD	Y	NON-CROP LAND	Dry	Cracked tee and leak occured inside North Treater Building (40.64070, -103.86291). Wells/pumps were shut down and repairs made. Sampling will be necessary to determine extent of release.	2014-05-08T00:00:00-06:00	40.640700	-103.862910	
400636673	2014-06-30T14:10:49.267-06:00	10112	FOUNDATION ENERGY MANAGEMENT LLC	16000 DALLAS PARKWAY #875	DALLAS	TX	75248-6607	918	526-5592	Rachel Eisterhold	2014-06-30T14:10:49.267-06:00	regulatory@foundationenergy.com	400636673	FLOWLINE	WELD	Y	NON-CROP LAND	Dry	Hole in SWD injection line. Well was shut-in, line dug up and repaired and backfilled. Sampling will be necessary to determine the vertical and horizontal extent of impact.	2014-05-08T00:00:00-06:00	40.641960	-103.864850	
